,id_spatial,Long,Lat,Island,Coral,CCA,Turf,Macro,Other,Grazers,Scrapers,Browsers,Predators,Secondary,Effluent,Sedimentation,New_Development,Habitat_Modification,Invasive_Algae,Fishing_Comm_Total,Fishing_NonComm_Boat_Total,Fishing_NonComm_Shore_Line,Fishing_NonComm_Shore_Net,Fishing_NonComm_Shore_Spear,SST_CLIM_M,SST_STD,CHL_CLIM_M,CHL_ANOM_F,PAR_CLIM_M,PAR_STD,WAV_CLIM_M,WAV_ANOM_F,Regime
428,716,-154.94605359999997,19.37341269,Hawaii,13.96825394,6.0317460039999995,61.90476195,4.444444398,11.11111114,33.26376603,6.823555064,1.552949422,0.0,41.73277834,396.118988,0.0,0.0694475,0,0,0.2864392,0.12245230000000001,18.2019768,0.0,5.4284892,26.441,0.8230850000000001,0.068300001,0.154200003,52.61299896,9.192299842999999,15.596264999999999,0.24461799999999997,1
543,902,-158.0267241,21.69453468,Oahu,15.04702194,1.253918495,78.68338558,0.626959248,4.388714734,0.230568352,0.349316765,0.0,0.0,12.43116444,4421.678223,5.175055,0.009306700000000001,0,0,0.47669120000000004,0.3442393,0.0,3.3990192,2.2461522,26.646,0.8944690000000001,0.135499999,0.069200002,53.67610168,9.513199806,12.832553,0.12328800000000001,1
196,349,-156.4532321,20.70820148,Maui,61.6,5.6,32.0,0.0,0.0,20.81967205,8.927712407000001,0.0,0.486135914,14.54304217,12180.65918,0.40766979999999997,0.050028500000000004,0,1,0.5037156,0.37500659999999997,0.0,0.0,1.5165616000000002,27.669,0.92648,0.08812999699999999,0.009881423,50.99010086,8.615799904,0.886857986,0.17534199399999997,3
17,25,-157.2549765,21.18242233,Molokai,1.742160245,0.696864138,91.63763054,5.226480935,0.348432069,0.05307933,1.1304967209999999,0.0,0.0,1.532587031,4852.45752,7.398477099999999,0.0214289,0,0,0.013816899999999998,0.2670578,5.622424099999999,0.0,0.3342443,27.075,0.975189,0.115400001,0.059300002000000004,53.95420074,9.429599762,31.117471000000002,0.085353,1
603,989,-157.7216386,21.26871803,Oahu,2.4,2.0,41.6,25.2,19.2,0.0,0.0,0.0,0.0,1.301773302,1018.591675,0.0,0.0008607000000000002,0,1,0.29174429999999996,2.5035703,0.0,0.0,2.1527483,27.205,0.978141,0.090899996,0.138300002,54.796199800000004,9.286000252000001,3.2542169999999997,0.181876,1
156,275,-156.6497564,21.00852402,Maui,1.700000001,1.56666665,56.00000004,16.7,22.90000001,0.0,0.007248762,0.0,0.0,3.750073006,5800.313965,28.56647875,0.04871665,0,1,0.040849300000000005,0.5061134,10.029883400000001,2.7142353,2.0983622000000004,26.596,0.8973200000000001,0.132100001,0.112599999,54.46630096,9.430800438,13.9286747,0.109378003,1
493,829,-159.284728,22.13600887,Kauai,6.5902859320000005,8.764198982,64.58088519,16.25048964,0.675675658,4.968902807,6.993394038,9.427583513,4.713069887,74.70213065,0.0,0.0,0.013772899999999998,0,0,0.059321500000000006,0.4013408,0.0,0.0,0.767165,26.837,1.010031,0.166199997,0.1206,54.45729828,9.986100197,24.503617000000002,0.151317,2
145,250,-156.6847079,20.87150334,Maui,3.3670034380000002,0.0,54.20875419,6.39730637,34.68013468,0.0,0.050320115,0.0,0.0,0.468220129,509.2958374,0.0654986,0.0521159,0,1,0.040849300000000005,0.5141611,0.0,0.0,1.8206825,27.49,0.927784,0.10199999800000001,0.098800004,55.50059891,9.300100327000001,2.663512,0.173024,1
124,215,-156.817578,20.85133898,Lanai,46.07508536,0.34129689399999996,48.80546082,0.0,4.436860037,2.375024314,26.59418221,2.292052928,8.513973959,20.81743901,0.0,5.9717593,0.0002254,0,0,0.004582800000000001,0.45765500000000003,0.0,0.0,0.10746939999999999,27.006999999999998,0.951574,0.119900003,0.086999997,55.28319931,9.273599625,4.051126,0.169231,3
558,923,-157.8371851,21.27729723,Oahu,0.4,0.0,85.6,10.4,3.6,0.0,0.0,0.0,0.0,0.137062253,7554.555176000001,10.607970199999999,0.037827099999999995,1,0,0.3508142,3.0502768,0.0,3.3990192,2.2801387,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,3.268167019,0.17618499699999998,1
51,76,-156.98358430000002,21.06229084,Molokai,48.63878892,1.174496628,43.00429148,0.0,1.399217238,2.487919883,8.875669111,0.0,2.463511535,7.463345757999999,2603.067627,0.56357665,0.0019154,0,0,0.0168928,0.5877334,0.0,0.0,0.21953065,27.247,0.902208,0.154599994,0.0889,55.71749878,9.361300468,1.5626520000000002,0.057745000000000005,3
553,914,-157.83034540000003,21.50371019,Oahu,0.0,1.6,48.8,38.4,11.2,0.0,0.0,0.123129264,0.0,0.556400556,254.6479187,0.0,0.0037549,0,0,1.25254,1.0395292999999999,0.0,3.3990192,2.2671987999999996,26.628,0.949586,0.09470000099999999,0.1087,53.81399918,9.680700302,1.457608,0.21369899999999997,1
225,421,-156.0557355,19.74250652,Hawaii,37.92799145,2.184862798,55.11738641,0.6836313540000001,2.500601664,13.69680156,9.888759118,3.44541865,8.207926605,22.72609199,1018.591675,0.0,0.0595028,0,0,0.0665927,0.4285282,29.1233273,0.0,6.0598574,28.291,0.897265,0.10980000300000001,0.0217,52.63399887,9.982000351,13.063922,0.049511,5
502,839,-158.2328419,21.49310679,Oahu,3.020134229,0.335570436,81.20805375,0.335570436,14.76510071,35.77527653,9.851949739,1.017999747,0.0,15.44688199,2517.053223,1.5693772,0.0168168,0,0,2.0607307,0.6283344,0.0,3.3990192,2.2444091,27.813000000000002,0.968167,0.076099999,0.082999997,48.00500107,8.354700089,22.00976372,0.078188002,1
410,686,-155.4463021,20.09514112,Hawaii,19.40196078,11.94117647,57.03529412,4.1,6.68627451,20.5295198,11.27301802,60.73546568,17.89618549,20.99561476,1527.887573,20.7109547,0.0561496,0,0,0.0442969,0.0328571,0.0,0.0,0.2398853,26.747,0.861203,0.08569999800000001,0.079099998,52.74679947,9.628100395,33.815822600000004,0.10665400300000001,2
288,496,-155.9684339,19.85001859,Hawaii,6.794223522999999,8.159332594,83.20493369,0.0,1.8415101969999998,14.279321900000001,15.13435009,0.671724564,2.29175987,27.09117961,622.4727173,0.0,0.00251045,0,0,0.0665927,0.2902232,29.1233273,1.50484835,7.28934125,27.4255,0.8816924999999999,0.091600001,0.17000000199999998,54.06439972,8.343099594,11.8316412,0.052446000000000007,3
23,36,-157.0743956,21.08393597,Molokai,42.76094267,4.713804752,51.85185187,0.0,0.0,9.615683593,19.10874189,2.205367191,0.0,6.906714247999999,0.0,0.0,0.0,0,0,0.0168928,0.5472878000000001,0.0,0.0,0.2299317,27.276999999999997,0.9128120000000001,0.118699998,0.140300006,55.14379883,9.123299599,3.9404440000000003,0.153846,3
516,859,-158.1283145,21.59335059,Oahu,7.094594506,1.35135132,81.41891902,1.013513515,9.121621637,0.0,0.0,0.089669661,0.0,2.9440925239999998,46676.96484,0.1479835,0.0043199,0,0,1.6804093,0.2868175,0.0,0.0,2.2064297,27.349,0.979324,0.409099996,0.0079,51.55479813,9.530799866,34.328472,0.114015,1
462,773,-159.6595144,21.93039902,Kauai,17.2,6.0,58.2,14.2,2.6,0.057214891,0.03478296,0.070769423,0.0035830659999999998,3.2624539880000003,594.1784667999999,0.523706,0.0109613,0,0,0.1357379,0.2379322,0.0,0.0,0.6129103,27.476,1.0362639999999999,0.16809999899999997,0.043499999000000004,53.6529007,9.394200325,4.991365,0.090411,2
374,618,-155.914759,19.42146037,Hawaii,31.4,10.04,50.64,1.52,3.44,9.35476404,8.769111665,4.447766666000001,0.984388907,21.67608127,565.8842772999999,0.0,0.02609465,0,1,0.17750870000000002,0.39495828299999997,29.1233273,1.0032322329999999,5.7358791,27.601999999999997,0.850622,0.072499998,0.0198,43.47570038,7.057300091,14.36497021,0.056751002,5
82,125,-156.9165069,21.17159033,Molokai,0.5511538460000001,0.7230769229999999,68.04884615,28.55807692,1.6165384619999998,24.83752095,20.57194532,5.186483624,3.755955765,28.35400574,0.0,1.4578906,0.0,0,0,0.0079788,0.0782578,0.0562115,0.0,0.0,26.381,0.922689,0.10980000300000001,0.069200002,54.27640152,9.620699883,38.76549911,0.101158999,2
560,926,-157.8359712,21.27906854,Oahu,0.0,0.0,43.0,5.6,51.4,0.0,0.0,0.0,0.0,2.35685415,7554.555176000001,21.624094,0.043497100000000004,1,0,0.3508142,3.0458293,20.1282558,3.3990192,2.2828956000000002,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,3.268167019,0.17618499699999998,1
468,780,-159.5792287,22.22421261,Kauai,2.5,2.5,61.875,28.125,4.583333333,4.780191243,0.0,0.292420282,0.5266521710000001,8.22590412,1443.004883,6.603622132999999,0.0057103,0,1,0.0164428,0.12065919999999998,10.461607,2.369221,0.9313813670000001,27.469,1.041636,0.136099994,0.051399997999999995,53.63579941,10.06509972,79.91478729,0.074394003,2
498,834,-158.2542591,21.55167091,Oahu,1.6666667000000002,1.6666667000000002,91.33333329999999,3.0,1.0,0.0,0.0,0.0,0.0,4.799526079,0.0,0.0,0.0007099000000000001,0,0,2.0607307,0.4563789000000001,0.0,0.0,1.6814418000000002,27.186999999999998,1.037415,0.072400004,0.035599999,48.56330109,8.123999596,23.110345000000002,0.080295,1
62,92,-156.95614630000003,21.20360655,Molokai,16.19230769,6.884615384,65.28846154,7.288461539,1.442307692,22.18542083,20.63357357,100.5493516,15.16586177,113.55985390000001,0.0,0.0,0.0019199999999999998,0,0,0.0079788,0.056004975,1.405606,0.0,0.0,26.565,0.931942,0.119625002,0.064699998,54.59289932,9.569850206,43.30564879999999,0.099261999,2
60,90,-156.9577466,21.20685049,Molokai,16.16923077,8.584615384,57.81538462,16.01538462,0.43076923100000003,40.2681576,52.30586559,33.45014607,24.7863998,89.87470106,0.0,0.0,0.0019252,0,0,0.0079788,0.05547722,1.405606,0.0,0.0,26.565,0.931942,0.122900002,0.06319999700000001,54.69839859,9.552900314,48.10005188,0.09462600199999999,2
383,633,-155.8994049,19.25694705,Hawaii,11.76274734,9.332191774,53.46746574,21.3137367,3.086948248,31.13231942,0.0,6.9221782439999995,0.058336429,13.85618121,0.0,0.0,0.0458794,0,0,0.17750870000000002,0.1883889,7.280626799999999,0.7522310000000001,1.8553800999999999,27.636,0.879834,0.0583,0.073100001,39.4858017,11.71420002,19.85869408,0.056164,2
419,696,-155.23224030000003,19.98708304,Hawaii,5.148956135,4.794745521,54.75017592,22.64133235,10.25099696,53.84204957,15.68376575,41.34310945,4.132609043,27.91496323,30976.50586,21.6394138,0.0295348,0,0,0.0442969,0.2112465,0.0,0.0,4.0701895,26.68,0.8709459999999999,0.088600002,0.073100001,51.77529907,9.886099815,32.53298187,0.10782799900000001,2
137,238,-156.6936005,20.93812571,Maui,34.73061878,5.813833794,41.26004431,2.658595725,14.86623408,6.0941434,20.81134445,5.753971533,1.4407828759999999,18.09506686,1103.474365,0.810365925,0.121814923,0,1,0.040849300000000005,0.5356070039999999,16.0479393,3.935641185,2.095636544,27.23600006,0.902474999,0.12089999800000001,0.079099998,54.18349838,8.855600357,3.811278105,0.126660004,5
463,774,-159.6445065,21.91669543,Kauai,8.177526789,1.707700885,67.63698633,4.072565718,10.93113659,0.100548888,0.065541362,0.0,0.0,2.611062062,0.0,0.9180171999999999,0.0461066,0,0,0.1357379,0.2557333,0.0,0.0,0.8807264000000001,27.47599983,1.036263943,0.131799996,0.059300002000000004,54.40750122,9.458499908,7.7959570000000005,0.128135,1
152,269,-156.6550234,21.00772217,Maui,15.7,6.7,56.1,16.5,4.5,3.933791041,1.9435715230000001,0.2321444,0.0,8.455509386000001,13064.85352,18.168583899999998,0.05377185,0,1,0.040849300000000005,0.513943,16.0479393,2.7142353,2.07009805,26.668000000000003,0.900151,0.132100001,0.112599999,54.46630096,9.430800438,14.20891666,0.110642999,1
178,310,-156.61596550000002,20.51483655,Kahoolawe,18.4,30.4,51.2,0.0,0.0,39.21631114,8.078840231000001,3.3054423789999996,20.93100675,70.8166241,0.0,8.026453,0.0,0,0,0.0,0.0,0.0,0.0,0.0,27.12400055,0.897509992,0.076303639,0.197628453,55.62475586,8.959917068,11.9321804,0.265121013,3
132,233,-156.6941727,20.94689919,Maui,38.58704416,4.542412004,34.30493563,2.300921792,19.73163447,16.925554100000003,16.02888626,2.4979841169999997,0.214471931,15.55062323,381.97189330000003,41.37882611,0.097528652,1,0,0.040849300000000005,0.5394827329999999,16.0479393,5.4284706,2.104675611,26.93600082,0.8936650159999999,0.12089999800000001,0.079099998,54.18349838,8.855600357,4.19818306,0.133193001,5
48,73,-156.97793149999998,21.21376369,Molokai,16.03846154,9.999999998,67.15384615,2.961538462,0.423076923,50.13848962,30.27615405,45.18577774,32.39830083,47.85146803,84.8826447,0.0,0.001813067,0,0,0.0076533,0.049077632999999996,1.405606,0.0,0.0,26.565,0.931942,0.122900002,0.06319999700000001,54.69839859,9.552900314,65.83887482,0.077766001,2
285,492,-155.9734116,19.84861154,Hawaii,20.86886606,11.20301662,65.23692143,0.0,0.777977771,21.61777169,16.02585985,3.882463618,6.36771578,25.16828356,962.0032958999999,0.0,0.0024371139999999998,0,0,0.0665927,0.294809014,1.0921077,0.429956671,6.625896171,27.401999999999997,0.8821190000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,11.99013233,0.053229,3
477,794,-159.56049850000002,22.23114293,Kauai,7.8125,39.6875,39.375,13.125,0.0,4.106042984,0.0,8.998126989,2.953747182,7.9996700789999995,25323.32227,0.39945945,0.0035616999999999997,0,0,0.0164428,0.13058435,0.0,2.369221,0.92061445,27.469,1.041636,0.218999997,0.065200001,53.18399811,10.131799699999998,47.81438828,0.11907300400000001,2
573,943,-157.8257259,21.25592921,Oahu,3.6,0.0,93.4,3.0,0.0,2.2568252319999997,0.552923489,0.0,0.0,20.11661683,5520.908691,0.0,0.0134947,0,0,0.3508142,2.9954666000000003,0.0,0.0,2.2119533,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,5.673212,0.167545,1
315,528,-155.9373182,19.852584699999998,Hawaii,24.00114027,29.33652269,42.46575089,0.0,2.3233925440000003,2.214201015,6.108253199,0.7189217640000001,14.62175928,26.14929866,565.8842772999999,0.0,0.0019547329999999997,0,0,0.0665927,0.2639851,0.0,0.0,5.1454317000000005,27.415,0.8566370000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,7.384759903,0.050294001,3
74,106,-156.94728480000003,21.048710600000003,Molokai,49.30778685,4.299754285,38.02683803,0.8445945859999999,0.506756731,5.831868494,8.502263799,1.531583264,8.432774582,14.55604782,113.17685700000001,0.0,0.0,0,0,0.0168928,0.59745,0.0,0.0,0.1137522,27.061,0.865705,0.154599994,0.0889,55.71749878,9.361300468,1.776544,0.041517,5
357,585,-155.942758,19.48284848,Hawaii,21.9,13.9,51.0,7.1,5.8,15.02128916,8.437861357000001,4.722762797,2.131550828,21.41466439,0.0,0.0,0.1177721,0,1,0.17750870000000002,0.47704755,7.280626799999999,0.56426985,4.46192715,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,11.01469803,0.060860999000000006,5
329,544,-155.9568493,19.53357787,Hawaii,14.83099415,2.5062809269999997,81.41856725,0.049038462000000005,0.996333783,20.13085271,0.0,3.371156195,0.0,12.37341401,650.7669067,0.0,0.13022930000000002,0,0,0.17750870000000002,0.5278864999999999,7.280626799999999,3.0096967,7.422137299999999,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,13.018363,0.054795000999999996,1
443,740,-160.166654,21.95241399,Niihau,1.0169491529999999,2.0338983059999998,86.44067799,1.0169491529999999,6.440677934,8.506864601,0.0,3.340933829,14.95808992,15.42782145,0.0,0.0,1.1e-06,0,0,0.1202122,0.0032652000000000002,0.0,0.0,0.0,27.211,1.080635,0.103200004,0.082999997,52.08110046,8.872699738,88.965413,0.07144400000000001,2
19,28,-157.2535255,21.176392899999996,Molokai,0.0,0.3571429,74.64285703,2.142857198,22.85714288,0.852531168,0.0,0.09109042,0.0,4.997677554,3098.216553,4.0380607,0.0246409,0,0,0.013816899999999998,0.26914140000000003,8.995751400000001,3.671531,0.3703214,27.075,0.975189,0.115400001,0.059300002000000004,53.95420074,9.429599762,32.99458694,0.07924099999999999,1
347,565,-155.9004176,20.16836988,Hawaii,12.8,6.0,78.4,0.0,2.4,27.43065493,3.7767242810000003,5.51693834,2.325637644,22.23094367,84.8826447,0.4457632,0.004174000000000001,0,0,0.0101675,0.049848325,18.2019768,0.94057845,0.0,27.671,0.915251,0.064300001,0.002,56.0243988,10.57929993,6.42600584,0.041487001,3
527,872,-158.0770028,21.63570455,Oahu,3.8,1.025,75.1,7.0,13.075,6.019759485,0.065387284,1.709226051,0.007039851,17.61929829,15901.34863,1.3641783,0.0027482,0,1,1.6804093,0.29212165,0.0,0.0,2.08051875,26.878,0.927989,0.172000006,0.0198,53.11500168,9.550200462000001,51.826596,0.096312,2
209,383,-156.187302,20.88769692,Maui,1.999999998,2.6666666969999997,90.66666661,1.333333299,1.999999998,17.67242377,29.71925628,9.230070527,1.6921889559999999,33.86450726,0.0,6.2035904,0.009073999999999999,0,0,0.0134203,0.2407757,0.0,0.0,0.0,26.627,0.8624280000000001,0.118000001,0.055300000999999994,52.49240112,9.408800125,35.659611,0.102845,2
610,1004,-157.7132202,21.26816613,Oahu,11.2,11.6,60.4,10.8,5.6,0.002503669,0.0,0.0,0.0,3.426696535,1952.300781,0.0326489,0.006502600000000001,0,1,0.29174429999999996,2.4574575000000003,0.0,3.3990192,2.2642446,27.205,0.978141,0.090899996,0.138300002,54.796199800000004,9.286000252000001,3.2542169089999997,0.18187600399999998,1
578,950,-157.805403,21.5088865,Oahu,32.77027026,4.3918919039999995,44.59459455,8.445945956000001,6.418918925,0.8084930359999999,17.73388127,0.283263598,3.92197091,13.15917079,0.0,0.0,0.0,0,0,1.25254,1.0873541000000002,0.0,0.0,0.0,26.628,0.949586,0.09470000099999999,0.1087,53.81399918,9.680700302,19.838116,0.159115,5
38,56,-157.0038837,21.18270865,Molokai,2.717948718,2.1282051280000003,65.53846154,21.12820513,2.8461538460000004,25.53811896,2.033382574,15.297998699999999,97.34825318,72.90402671,226.35371400000002,0.007212967,0.004436833,0,0,0.0076533,0.039105167,0.0,0.0,0.0,26.709,0.9247350000000001,0.122900002,0.06319999700000001,54.69839859,9.552900314,52.43427277,0.08219199599999999,2
595,971,-157.7995076,21.25099725,Oahu,0.8,0.8,88.0,9.8,0.0,3.4392232110000003,0.0,0.0,0.0,4.775428702,21337.375,0.0,0.010408167,0,0,0.29174429999999996,2.8933894330000003,0.0,0.0,2.1236317000000002,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,7.268475,0.190727,1
283,490,-155.9929855,19.63119652,Hawaii,53.8300556,8.226075692,34.34459693,0.55905201,1.9929846180000002,3.3432129589999997,1.173354985,0.574405033,7.458967906,12.80047221,30727.51563,0.0,0.025767500000000002,0,1,0.17750870000000002,0.5453882,29.1233273,0.0,6.247747400000001,27.26600075,0.834820986,0.061700001,0.035599999,40.11780167,8.738200187999999,6.428882,0.08591,5
360,588,-155.93634709999998,19.47811365,Hawaii,38.1,11.5,42.1,4.4,1.4,14.21438028,6.947975735,6.476249519,6.113528487000001,29.71226003,346.6041146,0.0,0.09841955,0,0,0.17750870000000002,0.46850859999999994,10.921076800000002,0.0,6.941489,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,8.612372067,0.056751499999999996,5
154,271,-156.6895455,20.54277655,Kahoolawe,16.0,0.8,80.8,0.0,2.4,32.98219433,22.90861281,1.515806196,35.6708167,17.37230111,0.0,0.0524576,0.0,0,0,0.0,0.0,0.0,0.0,0.0,27.609,0.912466,0.07630000299999999,0.03359684,52.36600113,8.673478127000001,5.974330902,0.056901999,3
327,542,-155.9573681,19.52906724,Hawaii,4.0,1.6,94.4,0.0,0.0,39.31991822,11.42271244,0.0,4.950867112,7.16934319,367.82476810000003,0.0,0.13022930000000002,0,0,0.17750870000000002,0.5247844,10.921076800000002,3.0096967,7.383229300000001,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,12.80481529,0.059294999,3
128,226,-156.7351994,21.1696577,Molokai,8.013937306,17.421602800000002,62.71776995,3.832752643,0.0,4.6153429489999995,84.21802113,89.51889652,1.630175159,48.59811489,127.3239594,7.9861759999999995,5.3e-05,0,0,0.0079788,0.31061880000000003,0.0,0.0,0.36748759999999997,26.65,0.9520959999999999,0.10639999800000001,0.1285,54.14559937,9.464599609,63.65118408,0.082612999,2
39,57,-157.0018544,21.18192744,Molokai,1.692307693,1.230769231,72.53846154,15.46153847,6.615384615,120.72214270000002,1.498393383,146.9654866,28.31898294,98.07985399,226.35371400000002,0.06751460000000001,0.004174000000000001,0,0,0.0076533,0.038556900000000005,0.0,0.0,0.0,26.709,0.9247350000000001,0.122900002,0.06319999700000001,54.69839859,9.552900314,52.43427277,0.08219199599999999,2
350,570,-155.9244253,19.86683995,Hawaii,25.09639374,20.61351037,39.23520514,0.15878117,13.81478854,4.289286007,2.352098141,1.04953779,3.65225431,36.41491776,443.2760264,0.0,0.0046373329999999996,0,0,0.0665927,0.25752529999999996,1.0921077,0.0,6.724774833,27.415,0.8566370000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,10.00715478,0.048858335,5
607,1001,-157.7136479,21.27106468,Oahu,7.7,20.3,51.0,9.0,11.6,2.239389573,0.40624253200000005,0.0,0.0,3.130922495,3098.216553,0.9720561,0.00568255,1,1,0.29174429999999996,2.4441451,0.0,3.3990192,2.27614235,27.205,0.978141,0.090899996,0.138300002,54.796199800000004,9.286000252000001,3.2542169089999997,0.18187600399999998,1
426,709,-155.01485559999998,19.73680875,Hawaii,16.43331312,18.966881,60.04906518,2.6666910809999997,0.143266483,9.387294287000001,0.231736439,0.10685030300000001,0.087618129,14.4660398,1952.300781,0.0,0.14848039999999998,0,0,0.1261769,0.6547675999999999,29.1233273,3.0096967,7.3390281,26.75499916,0.883118987,0.120399997,0.069200002,51.80649948,9.577199936,23.74237,0.126614,2
500,836,-158.2325409,21.53341466,Oahu,5.366523407,1.8342662930000002,74.54122732,10.05964616,6.97216063,2.749638506,0.111657155,0.368129076,0.653379786,12.75696154,39.611900299999995,21.95281415,0.00020275,0,0,2.0607307,0.5139100999999999,10.0641279,0.0,2.0501455,27.54800034,1.002737999,0.072400004,0.035599999,48.00500107,8.354700089,14.04390621,0.07017899999999999,2
466,778,-159.5820991,22.22619425,Kauai,9.375,10.41666667,51.875,19.79166667,0.208333333,32.47038684,17.18770368,15.24348777,7.317399453999999,41.56561016,905.4148560000001,4.539340367,0.0045869,0,1,0.0164428,0.11967269999999999,0.0,2.369221,0.920427333,27.469,1.041636,0.136099994,0.051399997999999995,53.63579941,10.06509972,77.96228027,0.07291900400000001,2
160,279,-156.64645190000002,21.01007349,Maui,9.0,5.8,44.0,26.4,13.4,6.064655425,0.198471476,0.0,0.065504523,7.761141479,5644.695801,38.96088029999999,0.0505843,0,1,0.040849300000000005,0.5025619,10.029883400000001,5.4284706,2.1342955000000003,26.596,0.8973200000000001,0.132100001,0.112599999,54.46630096,9.430800438,13.9286747,0.109378003,2
447,746,-160.1318522,21.97069962,Niihau,2.360544232,1.346938791,76.65986388,13.17687078,5.782312895,25.52082198,28.10658214,14.84053043,40.27196731,27.13287244,0.0,0.0,3.9e-06,0,0,0.1202122,0.005603899999999999,0.0,0.0,0.0,27.087,1.14685,0.07980000200000001,0.112599999,53.97180176,9.302599907000001,48.617172,0.082613,2
106,171,-156.87904019999996,20.9053199,Lanai,13.33333333,22.5,47.70833333,15.0,1.041666667,13.15392438,94.12495276,0.0,0.0,15.17980392,0.0,25.04646683,0.000326367,0,1,0.004582800000000001,0.495416167,0.0,1.3700101,0.5769071,27.088,0.913776,0.127499998,0.09489999699999999,54.80400085,9.120699883,5.772902512000001,0.23421099899999998,2
575,946,-157.8241313,21.26681757,Oahu,0.0,0.0,85.6,3.6,10.4,2.084175126,0.0,0.0,0.0,2.123381721,6677.43457,0.0,0.0403958,1,1,0.0,0.0,0.0,0.0,0.0,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,5.658802986,0.162276,1
53,79,-156.9650551,21.21366501,Molokai,18.61362709,9.671481257,61.70057848,5.136612517,0.16826923100000002,15.74699055,7.533317715,56.25886261,13.02657456,45.28032816,84.8826447,0.0,0.001801175,0,0,0.0079788,0.05239730000000001,1.405606,0.0,0.0,26.565,0.931942,0.122900002,0.06319999700000001,54.69839859,9.552900314,55.47843552,0.09146499599999999,2
30,47,-157.0174839,21.18703243,Molokai,2.051282051,0.7692307690000001,48.92307692,40.87179487,6.641025641000001,42.66855766,8.964893651,21.17317023,7.770319666000001,44.35199415,0.0,0.0,0.00491425,0,0,0.0076533,0.041101875,0.0,0.0,0.0,26.709,0.9247350000000001,0.122900002,0.06319999700000001,54.69839859,9.552900314,60.18026352,0.08219199599999999,2
572,942,-157.8254011,21.26204746,Oahu,4.8,0.0,93.2,0.0,2.0,5.180020638,2.032328349,8.102223745,2.210068584,23.79297919,5573.959961,0.0,0.03012625,0,1,0.3508142,3.0063207999999997,0.0,3.3990192,2.2678249,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,5.673212051,0.167545006,3
71,102,-156.9435646,21.17561988,Molokai,2.076923077,1.9230769230000002,86.03846154,5.730769231,3.384615385,107.0838902,21.94651462,19.49027447,288.72797710000003,73.53247151,0.0,12.8334832,0.0018363,0,1,0.0079788,0.063608,1.405606,0.0,0.0,26.381,0.922689,0.10980000300000001,0.069200002,54.27640152,9.620699883,27.54186821,0.11844000199999999,2
112,179,-156.8754791,20.90461825,Lanai,44.20792081,5.973597357999999,25.26815179,20.53836634,3.7919416939999997,7.339036587000001,36.77427985,0.384586098,5.2899834839999995,27.8872424,0.0,15.9225467,0.000226933,0,1,0.004582800000000001,0.49655836700000006,0.0,0.0,0.559100533,27.088,0.913776,0.127499998,0.09489999699999999,54.80400085,9.120699883,5.693348,0.23140100000000002,5
236,434,-156.00898899999999,19.81437809,Hawaii,24.31782995,8.681116635,53.06441056,0.0,13.93664286,0.41218810899999997,2.816650833,1.303265636,14.01422889,13.96213056,0.0,0.0,0.0050244,0,0,0.0665927,0.3333426,1.0921077,0.0,5.1607432,27.445999999999998,0.887525,0.086099997,0.171900004,54.18859863,8.215999603,12.30274963,0.053424999,3
297,508,-155.9735814,19.59486523,Hawaii,23.2,0.8,73.6,0.0,0.0,4.682511508,0.0,0.0,0.23662846399999998,11.41782587,38536.71875,0.0,0.1276567,0,0,0.17750870000000002,0.5546215,29.1233273,3.0096967,7.3219899999999996,27.515,0.8134,0.0583,0.0138,40.11780167,8.738200187999999,10.10357571,0.049901999999999995,3
366,600,-155.9231326,19.47428298,Hawaii,44.2,14.2,30.0,4.8,5.2,7.42176957,4.313466948,1.34346032,7.366102569,18.51750278,9945.416016,0.0,0.0400493,0,0,0.1023661,0.1720362,0.0,0.0,0.0,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,8.697020531,0.050294001,5
59,89,-156.98749719999998,20.81102597,Lanai,15.40532881,8.326247167,67.99178008,4.47137185,0.0,3.07500465,8.787571037000001,3.5382557489999997,0.399967433,8.811515769,0.0,6.773736500000001,0.0135745,0,0,0.0580965,0.1960635,0.12061179999999999,0.0,0.3538652,27.66600037,0.9276750090000001,0.09669999800000001,0.0099,47.39459991,7.565100192999999,6.666731834,0.062380999000000006,2
